/kaggle/working/audio/res/Fondasi Keropos Pendidikan Indonesia_0093_SPEAKER_00.wav| assessment terstandar nasional yang menjadi alat ukur orang masuk ke jenjang berikutnya.|17
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_3861_SPEAKER_00.wav| Jika uang lebih pandai daripada Anda, seumur hidup Anda akan bekerja untuknya.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_3738_SPEAKER_00.wav|Karena si pendatang mengira selimut itu adalah pemberian, dia seringkali merasa tersinggung ketika orang Indian tersebut meminta kembali selimut itu.|42
/kaggle/working/audio/res/Rahasia Rekaman Jernih Cuma Pakai HP [PODHEAD]_0003_SPEAKER_00.wav|Ada microphone dynamic, terus ada juga condenser.|41
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_1693_SPEAKER_00.wav| Ray tahu bahwa fokus bisnis utama adalah menjual waralaba hamburger.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_1876_SPEAKER_00.wav|Dia menyebut Robin Hood sebagai bandit.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_1395_SPEAKER_00.wav| Kebanyakan orang tidak mengerti bahwa mereka harus berjuang dalam hal keuangan karena mereka tidak memahami arus kas.|42
/kaggle/working/audio/res/Generasi Muda Indonesia Dihabisi Diabetes_0020_SPEAKER_00.wav|Jadi buat kalian yang komentar panjang lebar sebelum nonton videonya sampai habis, slow mo try mo.|20
/kaggle/working/audio/res/Bikin SUARA JERNIH a la STUDIO PODCAST di Rumah [PODHEAD]_0126_SPEAKER_00.wav|Jadi kamu lapisin aja misalnya dengan kain-kain, baju, mau sepre, mau selimut juga boleh.|9
/kaggle/working/audio/res/Full Guide Belajar CODING untuk Pemula 💻📚_0023_SPEAKER_00.wav|Ternyata, mindset itu adalah hal yang nge-stop aku atau nge-nahan aku untuk bisa nge-develop skill.|19
/kaggle/working/audio/res/Fondasi Keropos Pendidikan Indonesia_0063_SPEAKER_00.wav|Jadi, kalau negara itu ada di level 1, dia mau maju ke level 2, akan beda sistem dan kurikulumnya dengan negara yang di level 3 mau ke level 4.|17
/kaggle/working/audio/res/mengenal_diri_0032_SPEAKER_00.wav| memberi ruang anak untuk belajar memahami perasaannya, rasa yang paling autentik untuk dirinya sendiri.|55
/kaggle/working/audio/res/Sekolah Ga Pernah Ajarkan Ini! 15 Hal tentang UANG_0084_SPEAKER_00.wav| Jam tangan lari, jam tangan garmin aja yang ya harganya juga mungkin gak sampai harus ratusan juta gitu.|46
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_1695_SPEAKER_00.wav|Dia tahu properti dan lokasinya adalah faktor yang paling signifikan dalam keberhasilan setiap waralaba.|42
/kaggle/working/audio/res/Materi Public Speaking： Opening - Body - Closing_0068_SPEAKER_00.wav|Dalam waktu 10 menit, mungkin paling banyak kamu bisa bercerita 3-5 poin ya.|29
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_0788_SPEAKER_00.wav|Selama tiga minggu berikutnya, saya dan Mike bekerja selama tiga jam setiap Sabtu tanpa dibayar.|42
/kaggle/working/audio/res/Bernalar.  Belajar.  Berduit_0077_SPEAKER_00.wav|Otak kita punya mekanisme spesifik dalam mengolah, menyimpan, atau mengingat informasi.|7
/kaggle/working/audio/res/Pengantar Ilmu Ekonomi_0015_SPEAKER_01.wav|Karena memang faktanya|37
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_1927_SPEAKER_00.wav|Di sisi lain, orang kaya melihat peluang karena mereka tidak bermain dengan perangkat aturan yang sama.|42
/kaggle/working/audio/res/Fondasi Keropos Pendidikan Indonesia_0111_SPEAKER_00.wav|Tadi guru-guru berpengalaman, edtech yang bagus, bahkan media, ataupun konten kreator edukasi.|17
/kaggle/working/audio/res/Bikin SUARA JERNIH a la STUDIO PODCAST di Rumah [PODHEAD]_0229_SPEAKER_00.wav|Mau pakai recorder apapun bisa.|9
/kaggle/working/audio/res/5 Alasan Kenapa Kamu Perlu Belajar Public Speaking!_0044_SPEAKER_00.wav| Keempat, para CEO perusahaan ternama sepakat bahwa public speaking adalah one of the most important skills yang harus dikuasai untuk menjadi pemimpin yang baik.|3
/kaggle/working/audio/res/Public Speaking Bakat atau Latihan？ Introvert Bisa Jago Public Speaking Gak？_0002_SPEAKER_00.wav|Dalam video ini kita akan bahas pertanyaan yang sering banget ditanyain, yaitu Public Speaking itu bakat atau latihan ya?|38
/kaggle/working/audio/res/⁠Harapan Setinggi Langit tapi Gajinya UMR!_0060_SPEAKER_00.wav|Contohnya tadi nih, video cewek-cewek yang ngomongin tentang kriteria gaji cowok idaman mereka.|58
/kaggle/working/audio/res/10 Tips Melatih LOGIKA PEMROGRAMAN agar Ngoding makin Sat-Set🧑‍💻🤩_0071_SPEAKER_00.wav|Cari tahu apa itu BFS, Bread First Search, atau DFS, Depth First Search.|0
/kaggle/working/audio/res/Materi Public Speaking： Opening - Body - Closing_0047_SPEAKER_00.wav|Jadi jangan lupa susun materi kamu bisa menggunakan kronologi, sebab-akibat, atau berdasarkan subtopik.|29
/kaggle/working/audio/res/Gimana Caranya Berpikir Kritis？ ｜ Beropini eps. 53_0065_SPEAKER_00.wav|Dan critical thinking ini adalah proses.|22
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_2750_SPEAKER_00.wav| Kesimpulannya, saya menjadi kedua ayah saya.|42
/kaggle/working/audio/res/SHURE Dynamic Mic BATTLE! SV200, SM57, SM58, BETA 58A, 55SH, SM7B [PODHEAD]_0012_SPEAKER_01.wav| Nah kemarin akhirnya aku sharing dengan teman-teman potluck podcast.|44
/kaggle/working/audio/res/Kalau Kampus Gugat Negara, Apa Jadinya？_0078_SPEAKER_00.wav|Jalur ini tujuannya biar pemerintah bikin aturan baru yang lebih baik supaya kesalahan yang sama nggak kejadian lagi di masa depan.|23
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_1167_SPEAKER_00.wav| Bila itu terjadi, anak-anak, kepanikan besar akan terjadi.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_3422_SPEAKER_00.wav| Anda yang memilih.|42
/kaggle/working/audio/res/10 Tips Melatih LOGIKA PEMROGRAMAN agar Ngoding makin Sat-Set🧑‍💻🤩_0065_SPEAKER_00.wav|Jadi kalian nggak hanya|0
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_2477_SPEAKER_00.wav|Saya pro pendidikan dan percaya bahwa perbaikan pendidikan.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_3710_SPEAKER_00.wav|Broker yang menyebut diri mereka perencana keuangan.|42
/kaggle/working/audio/res/Teknik Vocal dalam Public Speaking_0203_SPEAKER_00.wav|Ke atas, dorong ke atas.|47
/kaggle/working/audio/res/prokrastinasi_0008_SPEAKER_00.wav|Oke, waktunya kerja.|56
/kaggle/working/audio/res/Dynamic Mic Battle： AKG P5S, D5, D7 [PODHEAD]_0057_SPEAKER_00.wav|Nah, itu tadi yang P5S.|16
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_3165_SPEAKER_00.wav|Sekarang ini aku sudah bekerja cukup keras.|42
/kaggle/working/audio/res/Ciri-ciri Orang RASIONAL ｜ Cania Citta_0093_SPEAKER_01.wav|Apakah itu masuknya nggak rasional?|15
/kaggle/working/audio/res/Tutorial React JS Bahasa Indonesia ： 1.Pengenalan_0074_SPEAKER_00.wav|Kemudian juga untuk melakukan testing, dia menggambarkan dengan sungai dan juga lautan, gitu ya.|49
/kaggle/working/audio/res/SHURE Dynamic Mic BATTLE! SV200, SM57, SM58, BETA 58A, 55SH, SM7B [PODHEAD]_0151_SPEAKER_01.wav|Kalau dari depan sudah pasti akan seperti ini suaranya, jelas, clear.|44
/kaggle/working/audio/res/Sekolah Ga Pernah Ajarkan Ini! 15 Hal tentang UANG_0215_SPEAKER_00.wav|Kalau Anda mau cari pelatihan bagaimana jadi suami istri yang baik, kami tidak menyediakan pelatihan itu.|46
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_0795_SPEAKER_00.wav|Ayo jalan-jalan anak-anak!|42
/kaggle/working/audio/res/Full Guide Belajar CODING untuk Pemula 💻📚_0052_SPEAKER_00.wav| Oke lanjut, jadi menurut aku, kalau misalnya kita apply, aku kasih taunya yang mainstream aja ya, atau yang lebih apparent di industry gitu.|19
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_0893_SPEAKER_00.wav|Mereka merasa takut, jadi mereka bekerja dengan harapan uang akan meredakan ketakutan itu.|42
/kaggle/working/audio/res/Teknik Vocal dalam Public Speaking_0153_SPEAKER_00.wav| Berikutnya setelah nada, penting bagi kita juga untuk memperbaiki artikulasi.|47
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_2254_SPEAKER_00.wav|Dia berkata, pemikiran bahwa sebuah permainan bisa menjadi cerminan dirinya itu adalah konyol.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_3359_SPEAKER_00.wav| Mereka bekerja keras dan mewariskannya pada anak-anak mereka.|42
/kaggle/working/audio/res/Teknik Vocal dalam Public Speaking_0252_SPEAKER_00.wav|Tinggal dipindahin aja dari kegiatan sehari-hari ke depan panggung nanti.|47
/kaggle/working/audio/res/Gimana Caranya Berpikir Kritis？ ｜ Beropini eps. 53_0062_SPEAKER_00.wav|Dan di tahun 1910, dia itu mendefinisikan critical thinking atau reflective thinking itu apa.|22
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_1107_SPEAKER_00.wav|Belajarlah menggunakan emosi kalian untuk berpikir, bukan berpikir dengan emosi kalian.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_0552_SPEAKER_00.wav| Ayah Kaya berdiri dan menutup jenela kayu tua yang berdirit serta perlu diperbaiki.|42
/kaggle/working/audio/res/Generasi Muda Indonesia Dihabisi Diabetes_0133_SPEAKER_00.wav| Kayaknya itu agak, apa ya?|20
/kaggle/working/audio/res/Pengantar Ilmu Ekonomi_0242_SPEAKER_01.wav|Padahal mungkin orang yang superior ini hidupnya benar-benar didedikasikan khusus untuk memberi kepada mereka yang hanya menerima.|37
/kaggle/working/audio/res/Microphone USB Dynamic Terbaik： Shure MV7 (Review + Sample Suara)_0005_SPEAKER_01.wav|Ini waktu videonya dibuat ya, jadi bisa naik bisa turun.|34
/kaggle/working/audio/res/Rahasia Mengisi Suara yang Membuat Konten Videomu Menarik (Part 1) ｜ #voiceover_0012_SPEAKER_00.wav|Intinya, teks itu dibuat bukan untuk memperumit kalian guys, tapi mempermudah dan bahkan membantu kalian supaya gak take ulang karena salah ngomong.|39
/kaggle/working/audio/res/Bernalar.  Belajar.  Berduit_0062_SPEAKER_00.wav|Kan ya, Cita?|7
/kaggle/working/audio/res/Bikin SUARA JERNIH a la STUDIO PODCAST di Rumah [PODHEAD]_0240_SPEAKER_00.wav|Si Kancil berjalan menuju ke hutan untuk pulang setelah mencari makan.|9
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_0006_SPEAKER_00.wav|Dia lalu melanjutkan studi ke Stanford University, University of Chicago, dan Northwestern University, semuanya dengan beasiswa penuh.|42
/kaggle/working/audio/res/Microphone Terbaik Untuk Podcasting 2021 [PODHEAD - REVIEW MICROPHONE]_0053_SPEAKER_01.wav|Lanjut ke microphone ketiga, kali ini dari Rode, namanya PodMic.|32
/kaggle/working/audio/res/Generasi Muda Indonesia Dihabisi Diabetes_0104_SPEAKER_00.wav|Kayak misalkan kalian makan buah,|20
/kaggle/working/audio/res/3 Prinsip Dasar Materi Public Speaking - Biar didengerin Audiens!_0032_SPEAKER_00.wav|Misalnya kamu berbicara tentang cara pembuatan uang kertas.|2
/kaggle/working/audio/res/Dynamic Mic Battle： AKG P5S, D5, D7 [PODHEAD]_0045_SPEAKER_00.wav|Dan sekarang aku balikin dia lagi, jadi 90 derajat.|16
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_1532_SPEAKER_00.wav|Saya hanya menawarkan cara lain untuk melihat dogma yang populer ini.|42
/kaggle/working/audio/res/Rahasia Rekaman Jernih Cuma Pakai HP [PODHEAD]_0179_SPEAKER_00.wav| ya no wonder harganya segitu karena selain dapat microphone dan windshield itu perlengkapannya juga banyak banget terus juga fitur di dalam aplikasi Shure Motif nya sendiri itu juga banyak banget yang bisa di utak atik ya kita tuh kayak punya microphone nya multi pattern karena bisa diganti-ganti mau stereo mau kardioid atau yang lainnya terus juga ada fitur EQ, fitur kompresi, presetnya juga banyak|41
/kaggle/working/audio/res/Rahasia Rekaman Jernih Cuma Pakai HP [PODHEAD]_0160_SPEAKER_00.wav| Nah di handphone itu ketika lagi tes rekam atau ketika lagi rekaman itu aplikasinya tuh nggak ada indikator db-nya jadi aku nggak tahu volume suaranya tuh segimana.|41
/kaggle/working/audio/res/Tutorial Unreal Engine 5 Bahasa Indonesia Bagian 2 - User Interface_0163_SPEAKER_00.wav|Namun jika kita ganti pilihannya dengan klik ini, maka sekarang gizmo pada kursi ini akan berubah.|51
/kaggle/working/audio/res/⁠Harapan Setinggi Langit tapi Gajinya UMR!_0075_SPEAKER_00.wav|Dan di survei itu menunjukkan bahwasannya sekitar 56% dari gen Z ini bergaji di bawah 2,5 juta per bulan.|58
/kaggle/working/audio/res/Kepercayaan Diri： Fondasi Utama Public Speaking_0062_SPEAKER_00.wav|Gimana caranya?|27
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_1095_SPEAKER_00.wav| Tapi bukankah ada sekolah bisnis?|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_1718_SPEAKER_00.wav|Saya lalu bertanya, apakah mereka memiliki bank itu?|42
/kaggle/working/audio/res/5 Alasan Kenapa Kamu Perlu Belajar Public Speaking!_0040_SPEAKER_00.wav| Begitupun dengan kita, kalau kita punya kemampuan untuk menyampaikan ide dengan baik dan meyakinkan melalui kegiatan public speaking, tentu bisa juga membuka berbagai kesempatan emas untuk hidup kita.|3
/kaggle/working/audio/res/Bernalar.  Belajar.  Berduit_0099_SPEAKER_00.wav|Seperti yang teman-teman ketahui, disiplin ilmu formal gue ekonomi.|7
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_2002_SPEAKER_00.wav|Rahasia terbesar orang kaya.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_2390_SPEAKER_00.wav|Apa yang menahan Anda untuk mencapai impian Anda?|42
/kaggle/working/audio/res/Tips Cerdas Beropini_0009_SPEAKER_00.wav| Avatar the way of water adalah film terbaik yang pernah ada nah pernyataan ini untuk bisa dinilai bener gak sih gitu kan bahwa Avatar the way of water itu adalah film terbaik gitu yang pernah ada nah ini kan butuh penjelasan lebih lanjut ya kenapa gitu kan kenapa dia lebih baik, ukuran baiknya apa dan seterusnya nah ini bisa dijadikan sebagai tesis gitu karena dia butuh penjelasan lebih jauh untuk bisa dinilai kebenarannya nah berbeda misalnya gue bikin pernyataan|48
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_3112_SPEAKER_00.wav| Saat ini, saya sering menemui orang-orang yang terlalu sibuk untuk mengurus kekayaan mereka.|42
/kaggle/working/audio/res/PUBLIC SPEAKING Jadi LANCAR & MEYAKINKAN Setelah Nonton Video Ini!_0158_SPEAKER_00.wav|Karena kita udah trust sama Bluebird.|35
/kaggle/working/audio/res/Tutorial Unreal Engine 5 Bahasa Indonesia Bagian 2 - User Interface_0082_SPEAKER_00.wav| kita akan membuat script menggunakan blueprint ini nantinya seperti yang bisa anda lihat disini ketika kita membuka blueprint ini maka akan terbuka window baru yaitu window blueprint ini menimpa window level editor kita yang ada disini jadi sebenarnya level editor tetap terbuka namun ditimpa oleh blueprint editor ini kita bisa mengubah letak dari blueprint editor ini tinggal geser saja tab nya|51
/kaggle/working/audio/res/Kenapa Banyak Orang Salah Paham dengan Analogi？_0030_SPEAKER_00.wav| Nah, ketika ada analogi dalam sebuah argumen atau sebuah opini, kita mesti paham bahwa poin yang mau disampaikan itu bukan analoginya, tapi yang dianalogiin.|26
/kaggle/working/audio/res/1001 Cara Menghilangkan Nervous Public Speaking_0044_SPEAKER_00.wav|Muncul lah pikiran, aduh banyak banget nih orang.|1
/kaggle/working/audio/res/Fondasi Keropos Pendidikan Indonesia_0139_SPEAKER_00.wav|Gue gak bilang itu hal yang buruk, itu hal yang baik.|17
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_0488_SPEAKER_00.wav|Sungguh menakutkan bagi saya untuk menghadapi orang dewasa.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_1163_SPEAKER_00.wav| Uang benar-benar adalah hasil ciptaan.|42
/kaggle/working/audio/res/Full Guide Belajar CODING untuk Pemula 💻📚_0040_SPEAKER_00.wav| Jadi menurut aku itu penting banget untuk keep that mindset.|19
/kaggle/working/audio/res/Teknik Vocal dalam Public Speaking_0042_SPEAKER_00.wav|Coba saya ibaratkan ada volume televisi ini ya, volumenya dari skala 1 sampai 10.|47
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_2280_SPEAKER_00.wav|Seperti halnya dia tidak tahu mengenai perempuan lain itu.|42
/kaggle/working/audio/res/Aku membuat AI dari nol_0025_SPEAKER_00.wav| Di video sebelumnya aku sudah sempat mention tentang Dreamina ini dan sekarang Dreamina sudah punya update baru, image model yang lebih bagus lagi, image 3.0 yang hasilnya bahkan jauh lebih luar biasa.|4
/kaggle/working/audio/res/Alasan Utama Banyak Orang Gagal Kaya! Sampai kapan mau tetap miskin？_0501_SPEAKER_01.wav|Wanita hebat banyak?|6
/kaggle/working/audio/res/Kalau Kampus Gugat Negara, Apa Jadinya？_0047_SPEAKER_00.wav|Negara dianggap melanggar hak dasar rakyat atau lalai menjalankan tanggung jawabnya.|23
/kaggle/working/audio/res/PUBLIC SPEAKING Jadi LANCAR & MEYAKINKAN Setelah Nonton Video Ini!_0109_SPEAKER_01.wav|Bahkan ada beberapa driver yang aku udah save nomornya, dan bener kayak misalnya aku udah di bandara atau kayak mau mager atau mereka langsung jemput dan lebih untung.|36
/kaggle/working/audio/res/⁠Harapan Setinggi Langit tapi Gajinya UMR!_0124_SPEAKER_00.wav|Kalian tahu nggak sih, cowok Amerika yang tingginya sekitar 180 cm itu cuma ada sekitar 14,5%.|58
/kaggle/working/audio/res/Sekolah Ga Pernah Ajarkan Ini! 15 Hal tentang UANG_0028_SPEAKER_00.wav|Contohnya yang termahal di Indonesia saat itu adalah Entrepreneur Organizations.|46
/kaggle/working/audio/res/Alasan Utama Banyak Orang Gagal Kaya! Sampai kapan mau tetap miskin？_0604_SPEAKER_01.wav| Nggak usah stres kalau anda nggak capai target.|6
/kaggle/working/audio/res/Pengantar Ilmu Ekonomi_0223_SPEAKER_01.wav|Jadi kita juga memberikan sumber kita, input kita kepada rumah tangga producen.|37
/kaggle/working/audio/res/prokrastinasi_0056_SPEAKER_00.wav|Kalau saya, biasanya hadiahi diri dengan nonton film bagus.|56
/kaggle/working/audio/res/Kalau Kampus Gugat Negara, Apa Jadinya？_0079_SPEAKER_00.wav| Contoh, polusi udara di Jakarta membuat banyak masyarakat terkena ispa.|23
/kaggle/working/audio/res/Full Guide Belajar CODING untuk Pemula 💻📚_0045_SPEAKER_00.wav|Jadi, kenapa sih kalian pengen belajar coding atau programming?|19
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_3735_SPEAKER_00.wav|Ketika orang Eropa pertama datang ke Amerika,|42
/kaggle/working/audio/res/Alasan Utama Banyak Orang Gagal Kaya! Sampai kapan mau tetap miskin？_0507_SPEAKER_01.wav| rumah tangga yang utuh gara-gara Anda bisa menempatkan posisi Anda sebagai wanita yang bijak dan wanita yang benar.|6
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_1138_SPEAKER_00.wav|Itulah yang akan saya ajarkan pada kalian.|42
/kaggle/working/audio/res/tips_disiplin_0057_SPEAKER_00.wav|Mindsetnya untuk membuka buku catatan.|57
/kaggle/working/audio/res/Materi Public Speaking： Opening - Body - Closing_0015_SPEAKER_00.wav|Jangan buru-buru untuk bicara.|29
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_1942_SPEAKER_00.wav|Bagaimana orang kaya mengakali kaum intelektual?|42
/kaggle/working/audio/res/Fondasi Keropos Pendidikan Indonesia_0080_SPEAKER_00.wav| Di Indonesia sendiri ada banyak etek yang bagus, gue pasti mention ya, Zenius, tempat gue ngajar, but also ruang guru, punya Iman, Belva, ada sekolahmu, Smartik, Pahami, Fai dan masih banyak lagi itu beberapa yang gue bisa sebut on top of my head, silahkan cari tau yang lainnya, tapi gue yakin dengan skala pengajaran online mereka bisa punya nih.|17
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_1141_SPEAKER_00.wav|Kebanyakan orang hanya bisa memikirkan satu masalah, dan itu bersifat jangka pendek.|42
/kaggle/working/audio/res/Rahasia Rekaman Jernih Cuma Pakai HP [PODHEAD]_0004_SPEAKER_00.wav|Tapi, emang sebagian besarnya yang aku bahas tuh microphone-nya colokannya tuh masih kabel XLR, terus biasanya dikoneksiin ke audio interface.|41
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_0948_SPEAKER_00.wav|Itu menyangkal kebenaran.|42
/kaggle/working/audio/res/Tutorial Unreal Engine 5 Bahasa Indonesia Bagian 2 - User Interface_0146_SPEAKER_00.wav| Mari kita gunakan Select dan Translate terlebih dahulu.|51
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_0499_SPEAKER_00.wav|Ayah Kaya menggoyang-goyang kursi, meletakkan tangan di pipi dan menatap saya.|42
/kaggle/working/audio/res/Ciri-ciri Orang RASIONAL ｜ Cania Citta_0011_SPEAKER_01.wav|Clear ya?|15
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_1919_SPEAKER_00.wav|Dan dari ayah miskin, saya mendengar betapa orang kaya itu bajingan, rakus, yang seharusnya disuruh membayar pajak lebih besar.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_1232_SPEAKER_00.wav| dan kekayaan kami tumbuh secara otomatis, jauh di atas inflasi.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_0502_SPEAKER_00.wav|tanya saya.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_1271_SPEAKER_00.wav| atau kisah para atlet profesional yang pada umur 20 tahun menghasilkan jutaan dolar, tapi 10 tahun kemudian tidur di kolong jembatan.|42
/kaggle/working/audio/res/ikigai_0008_SPEAKER_00.wav|Dengan melakukan 100 wawancara dan mendengar kisah-kisah penduduk Okinawa, mereka mendapatkan pemahaman mendalam tentang rahasia hidup yang panjang dan bahagia.|54
/kaggle/working/audio/res/Gimana Caranya Berpikir Kritis？ ｜ Beropini eps. 53_0070_SPEAKER_00.wav|Walaupun ujung-ujungnya untuk membuat keputusan, critical thinking ini tuh bukan sekadar cuma untuk setuju atau tidak setuju.|22
/kaggle/working/audio/res/Gimana Caranya Berpikir Kritis？ ｜ Beropini eps. 53_0055_SPEAKER_00.wav|Backgroundnya itu jelas.|22
/kaggle/working/audio/res/Bikin SUARA JERNIH a la STUDIO PODCAST di Rumah [PODHEAD]_0220_SPEAKER_00.wav|Si Kancil pergi ke hutan untuk pulang setelah mencari makan.|9
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_2237_SPEAKER_00.wav| Mereka belajar bagaimana uang mengalir di antara keduanya dan bagaimana jalan menuju kekayaan ditempuh lewat usaha meningkatkan arus kas bulanan dari kolom aset sampai ke titik yang melampaui pengeluaran bulanan.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_0900_SPEAKER_00.wav| Karena itu mereka bangun dan pergi bekerja berharap gaji mereka akan membunuh ketakutan yang menggerogoti jiwa mereka itu.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_1830_SPEAKER_00.wav|9 dari 10 perusahaan gagal dalam 5 tahun.|42
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_2780_SPEAKER_00.wav|Wajar bila Anda bersikap pengecut, bila menyangkut uang.|42
/kaggle/working/audio/res/Rahasia Rekaman Jernih Cuma Pakai HP [PODHEAD]_0063_SPEAKER_00.wav|Ada 5 preset yang bisa kamu pakai.|41
/kaggle/working/audio/res/Rich Dad Poor Dad by Robert T Kiyosaki I Full Audio Buku Bahasa Indonesia_0541_SPEAKER_00.wav|Orang melakukan dua hal.|42
/kaggle/working/audio/res/Kalau Kampus Gugat Negara, Apa Jadinya？_0005_SPEAKER_00.wav|Protes pro-Palestina besar-besaran meledak di banyak kampus, termasuk Harvard.|23
/kaggle/working/audio/res/Alasan Utama Banyak Orang Gagal Kaya! Sampai kapan mau tetap miskin？_0067_SPEAKER_01.wav|Nah itulah yang saya mau, karena ketika usia 30 ke atas, itu banyak hal yang bisa Anda kerjakan yang tidak sepenuhnya Anda kerjakan di usia 30.|6
/kaggle/working/audio/res/Tips Cerdas Beropini_0028_SPEAKER_00.wav| Nah ketiga setelah lu udah punya definisi dan indikator tadi dan ukuran lah ya gitu, lu sajiin buktinya gitu ya bahwa merokok itu memenuhi indikator-indikator yang lu udah bikin tadi.|48
/kaggle/working/audio/res/Alasan Utama Banyak Orang Gagal Kaya! Sampai kapan mau tetap miskin？_0033_SPEAKER_01.wav|Di usia saya anak-anak muda zaman dahulu itu mereka suka main bola, mereka suka main layang-layang, mereka banyak olahraga fisik outdoor.|6
